Topic,Company,Problem Name,Difficulty,Link,Video,Code
dynamic-programming,walmart-labs,Word Break,M 1.33,https://leetcode.com/problems/word-break,https://www.youtube.com/watch?v=Sx9NNgInc3A,https://github.com/neetcode-gh/leetcode/blob/main/python/0139-word-break.py
dynamic-programming,walmart-labs,Longest Increasing Subsequence,M 0.99,https://leetcode.com/problems/longest-increasing-subsequence,https://www.youtube.com/watch?v=cjWnW0hdF1Y,https://github.com/neetcode-gh/leetcode/blob/main/python/0300-longest-increasing-subsequence.py
dynamic-programming,walmart-labs,Triangle,M 0.22,https://leetcode.com/problems/triangle,https://www.youtube.com/watch?v=OM1MTokvxs4,https://github.com/neetcode-gh/leetcode/blob/main/python/0120-triangle.py
dynamic-programming,yandex,Trapping Rain Water,H 3.91,https://leetcode.com/problems/trapping-rain-water,https://www.youtube.com/watch?v=ZI2z5pq0TqA,https://github.com/neetcode-gh/leetcode/blob/main/python/0042-trapping-rain-water.py
dynamic-programming,yandex,Generate Parentheses,M 1.35,https://leetcode.com/problems/generate-parentheses,https://www.youtube.com/watch?v=s9fokUqJ76A,https://github.com/neetcode-gh/leetcode/blob/main/python/0022-generate-parentheses.py
dynamic-programming,yandex,Longest Increasing Subsequence,M 0.99,https://leetcode.com/problems/longest-increasing-subsequence,https://www.youtube.com/watch?v=cjWnW0hdF1Y,https://github.com/neetcode-gh/leetcode/blob/main/python/0300-longest-increasing-subsequence.py
dynamic-programming,yandex,Longest Subarray of 1's After Deleting One Element,M 0.50,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element,,
dynamic-programming,yandex,Perfect Squares,M 0.30,https://leetcode.com/problems/perfect-squares,,
dynamic-programming,zoho,Trapping Rain Water,H 3.91,https://leetcode.com/problems/trapping-rain-water,https://www.youtube.com/watch?v=ZI2z5pq0TqA,https://github.com/neetcode-gh/leetcode/blob/main/python/0042-trapping-rain-water.py
dynamic-programming,zoho,Longest Palindromic Substring,M 2.99,https://leetcode.com/problems/longest-palindromic-substring,https://www.youtube.com/watch?v=XYQecbcd6_c,https://github.com/neetcode-gh/leetcode/blob/main/python/0005-longest-palindromic-substring.py
dynamic-programming,zoho,Partition Equal Subset Sum,M 0.47,https://leetcode.com/problems/partition-equal-subset-sum,https://www.youtube.com/watch?v=IsvocB5BJhw,https://github.com/neetcode-gh/leetcode/blob/main/python/0416-partition-equal-subset-sum.py
dynamic-programming,zoho,Longest Valid Parentheses,H 0.41,https://leetcode.com/problems/longest-valid-parentheses,,
dynamic-programming,zoho,Wildcard Matching,H 0.28,https://leetcode.com/problems/wildcard-matching,,
dynamic-programming,zoho,Coin Change II,M 0.24,https://leetcode.com/problems/coin-change-ii,t,h
dynamic-programming,zoho,Non-overlapping Intervals,M 0.19,https://leetcode.com/problems/non-overlapping-intervals,https://www.youtube.com/watch?v=nONCGxWoUfM,https://github.com/neetcode-gh/leetcode/blob/main/python/0435-non-overlapping-intervals.py
dynamic-programming,zoho,Zuma Game,H 0.04,https://leetcode.com/problems/zuma-game,,
enumeration,amazon,Identify the Largest Outlier in an Array,M 0.79,https://leetcode.com/problems/identify-the-largest-outlier-in-an-array,,
enumeration,amazon,K Divisible Elements Subarrays,M 0.04,https://leetcode.com/problems/k-divisible-elements-subarrays,,
enumeration,citadel,Count Number of Maximum Bitwise-OR Subsets,M 0.11,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets,,
enumeration,databricks,Split Message Based on Limit,H 0.28,https://leetcode.com/problems/split-message-based-on-limit,,
enumeration,de-shaw,Consecutive Numbers Sum,H 0.04,https://leetcode.com/problems/consecutive-numbers-sum,,
enumeration,google,Identify the Largest Outlier in an Array,M 0.79,https://leetcode.com/problems/identify-the-largest-outlier-in-an-array,,
enumeration,google,Count Primes,M 0.17,https://leetcode.com/problems/count-primes,,
enumeration,google,Count Number of Maximum Bitwise-OR Subsets,M 0.11,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets,,
enumeration,google,Check if Word Can Be Placed In Crossword,M 0.09,https://leetcode.com/problems/check-if-word-can-be-placed-in-crossword,,
enumeration,google,Maximum Area Rectangle With Point Constraints I,M 0.09,https://leetcode.com/problems/maximum-area-rectangle-with-point-constraints-i,,
enumeration,google,Count Special Subsequences,M 0.07,https://leetcode.com/problems/count-special-subsequences,,
enumeration,google,Count the Number of Substrings With Dominant Ones,M 0.06,https://leetcode.com/problems/count-the-number-of-substrings-with-dominant-ones,,
enumeration,google,Shortest String That Contains Three Strings,M 0.04,https://leetcode.com/problems/shortest-string-that-contains-three-strings,,
enumeration,google,Next Closest Time,M 0.04,https://leetcode.com/problems/next-closest-time,,
enumeration,google,Maximum Possible Number by Binary Concatenation,M 0.04,https://leetcode.com/problems/maximum-possible-number-by-binary-concatenation,,
enumeration,microsoft,Count Number of Maximum Bitwise-OR Subsets,M 0.11,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets,,
enumeration,microsoft,Minimum Cost to Equalize Array,H 0.11,https://leetcode.com/problems/minimum-cost-to-equalize-array,,
enumeration,microsoft,Largest Time for Given Digits,M 0.06,https://leetcode.com/problems/largest-time-for-given-digits,,
enumeration,oracle,Maximum Good People Based on Statements,H 0.06,https://leetcode.com/problems/maximum-good-people-based-on-statements,,
enumeration,salesforce,Maximum Number of Ways to Partition an Array,H 0.04,https://leetcode.com/problems/maximum-number-of-ways-to-partition-an-array,,
enumeration,uber,Split Message Based on Limit,H 0.28,https://leetcode.com/problems/split-message-based-on-limit,,
geometry,amazon,K Closest Points to Origin,M 1.51,https://leetcode.com/problems/k-closest-points-to-origin,https://www.youtube.com/watch?v=rI2EBUEMfTk,https://github.com/neetcode-gh/leetcode/blob/main/python/0973-k-closest-points-to-origin.py
geometry,amazon,Check if the Rectangle Corner Is Reachable,H 0.04,https://leetcode.com/problems/check-if-the-rectangle-corner-is-reachable,,
geometry,bloomberg,Max Points on a Line,H 0.07,https://leetcode.com/problems/max-points-on-a-line,https://www.youtube.com/watch?v=Bb9lOXUOnFw,https://github.com/neetcode-gh/leetcode/blob/main/python/0149-max-points-on-a-line.py
geometry,facebook,K Closest Points to Origin,M 1.51,https://leetcode.com/problems/k-closest-points-to-origin,https://www.youtube.com/watch?v=rI2EBUEMfTk,https://github.com/neetcode-gh/leetcode/blob/main/python/0973-k-closest-points-to-origin.py
geometry,facebook,Max Points on a Line,H 0.07,https://leetcode.com/problems/max-points-on-a-line,https://www.youtube.com/watch?v=Bb9lOXUOnFw,https://github.com/neetcode-gh/leetcode/blob/main/python/0149-max-points-on-a-line.py
geometry,google,K Closest Points to Origin,M 1.51,https://leetcode.com/problems/k-closest-points-to-origin,https://www.youtube.com/watch?v=rI2EBUEMfTk,https://github.com/neetcode-gh/leetcode/blob/main/python/0973-k-closest-points-to-origin.py
geometry,google,Minimum Area Rectangle,M 0.39,https://leetcode.com/problems/minimum-area-rectangle,,
geometry,google,Detonate the Maximum Bombs,M 0.19,https://leetcode.com/problems/detonate-the-maximum-bombs,,
geometry,google,Valid Square,M 0.13,https://leetcode.com/problems/valid-square,,
geometry,google,Maximum Area Rectangle With Point Constraints I,M 0.09,https://leetcode.com/problems/maximum-area-rectangle-with-point-constraints-i,,
geometry,microsoft,Rectangle Area,M 0.09,https://leetcode.com/problems/rectangle-area,,
geometry,nvidia,Rectangle Area,M 0.09,https://leetcode.com/problems/rectangle-area,,
geometry,salesforce,K Closest Points to Origin,M 1.51,https://leetcode.com/problems/k-closest-points-to-origin,https://www.youtube.com/watch?v=rI2EBUEMfTk,https://github.com/neetcode-gh/leetcode/blob/main/python/0973-k-closest-points-to-origin.py
graph,amazon,Course Schedule,M 1.81,https://leetcode.com/problems/course-schedule,https://www.youtube.com/watch?v=EgI5nU9etnU,https://github.com/neetcode-gh/leetcode/blob/main/python/0207-course-schedule.py
graph,amazon,Course Schedule II,M 1.53,https://leetcode.com/problems/course-schedule-ii,https://www.youtube.com/watch?v=Akt3glAwyfY,https://github.com/neetcode-gh/leetcode/blob/main/python/0210-course-schedule-ii.py
graph,amazon,Alien Dictionary,H 0.73,https://leetcode.com/problems/alien-dictionary,https://www.youtube.com/watch?v=OVgPAJIyX6o,https://github.com/neetcode-gh/leetcode/blob/main/python/0269-alien-dictionary.py
graph,amazon,Clone Graph,M 0.73,https://leetcode.com/problems/clone-graph,https://www.youtube.com/watch?v=mQeF6bN8hMk,https://github.com/neetcode-gh/leetcode/blob/main/python/0133-clone-graph.py
graph,amazon,Evaluate Division,M 0.52,https://leetcode.com/problems/evaluate-division,,
graph,amazon,Find the Celebrity,M 0.41,https://leetcode.com/problems/find-the-celebrity,,
graph,amazon,Reorder Routes to Make All Paths Lead to the City Zero,M 0.37,https://leetcode.com/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero,,
graph,amazon,Cheapest Flights Within K Stops,M 0.36,https://leetcode.com/problems/cheapest-flights-within-k-stops,https://www.youtube.com/watch?v=5eIK3zUdYmE,https://github.com/neetcode-gh/leetcode/blob/main/python/0787-cheapest-flights-within-k-stops.py
graph,amazon,Reconstruct Itinerary,H 0.32,https://leetcode.com/problems/reconstruct-itinerary,https://www.youtube.com/watch?v=ZyB_gQ8vqGA,https://github.com/neetcode-gh/leetcode/blob/main/python/0332-reconstruct-itinerary.py
graph,amazon,Number of Provinces,M 0.28,https://leetcode.com/problems/number-of-provinces,,
graph,amazon,Number of Connected Components in an Undirected Graph,M 0.24,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph,https://www.youtube.com/watch?v=8f1XPm4WOUc,https://github.com/neetcode-gh/leetcode/blob/main/python/0323-number-of-connected-components-in-an-undirected-graph.py
graph,amazon,Is Graph Bipartite?,M 0.19,https://leetcode.com/problems/is-graph-bipartite,,
graph,amazon,Graph Valid Tree,M 0.13,https://leetcode.com/problems/graph-valid-tree,https://www.youtube.com/watch?v=bXsUuownnoQ,https://github.com/neetcode-gh/leetcode/blob/main/python/0261-graph-valid-tree.py
graph,amazon,Critical Connections in a Network,H 0.11,https://leetcode.com/problems/critical-connections-in-a-network,,
graph,amazon,Parallel Courses III,H 0.11,https://leetcode.com/problems/parallel-courses-iii,,
graph,amazon,All Paths From Source to Target,M 0.09,https://leetcode.com/problems/all-paths-from-source-to-target,,
graph,amazon,Find Eventual Safe States,M 0.09,https://leetcode.com/problems/find-eventual-safe-states,,
graph,amazon,Minimum Obstacle Removal to Reach Corner,H 0.07,https://leetcode.com/problems/minimum-obstacle-removal-to-reach-corner,,
graph,amazon,Find the City With the Smallest Number of Neighbors at a Threshold Distance,M 0.04,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,,
graph,amazon,Minimum Fuel Cost to Report to the Capital,M 0.04,https://leetcode.com/problems/minimum-fuel-cost-to-report-to-the-capital,,
graph,anduril,Course Schedule,M 1.81,https://leetcode.com/problems/course-schedule,https://www.youtube.com/watch?v=EgI5nU9etnU,https://github.com/neetcode-gh/leetcode/blob/main/python/0207-course-schedule.py
graph,anduril,Course Schedule II,M 1.53,https://leetcode.com/problems/course-schedule-ii,https://www.youtube.com/watch?v=Akt3glAwyfY,https://github.com/neetcode-gh/leetcode/blob/main/python/0210-course-schedule-ii.py
graph,apple,Course Schedule,M 1.81,https://leetcode.com/problems/course-schedule,https://www.youtube.com/watch?v=EgI5nU9etnU,https://github.com/neetcode-gh/leetcode/blob/main/python/0207-course-schedule.py
graph,apple,Course Schedule II,M 1.53,https://leetcode.com/problems/course-schedule-ii,https://www.youtube.com/watch?v=Akt3glAwyfY,https://github.com/neetcode-gh/leetcode/blob/main/python/0210-course-schedule-ii.py
